time_s,lap,dist_m,speed_kph,engine_rpm,gear,throttle_pct,brake,pos_x,pos_y
40.8,1,1157.83,106.2,11719,6,100.0,0,227.65,-30.74
40.85,1,1159.31,106.2,11719,6,100.0,0,228.71,-29.72
40.9,1,1160.78,106.2,11719,6,100.0,0,229.75,-28.68
40.95,1,1162.26,106.2,11719,6,100.0,0,230.78,-27.62
41.0,1,1163.73,106.2,11719,6,100.0,0,231.8,-26.55
41.05,1,1165.21,106.2,11719,6,100.0,0,232.79,-25.46
41.1,1,1166.68,106.2,11719,6,100.0,0,233.77,-24.36
41.15,1,1168.16,106.2,11719,6,100.0,0,234.73,-23.24
41.2,1,1169.63,106.2,11719,6,100.0,0,235.68,-22.11
41.25,1,1171.11,106.2,11719,6,100.0,0,236.6,-20.96
41.3,1,1172.58,106.2,11719,6,100.0,0,237.5,-19.79
41.35,1,1174.06,106.2,11719,6,100.0,0,238.39,-18.61
41.4,1,1175.53,106.2,11719,6,100.0,0,239.25,-17.41
41.45,1,1177.01,106.2,11719,6,100.0,0,240.09,-16.2
41.5,1,1178.48,106.2,11719,6,100.0,0,240.91,-14.98
41.55,1,1179.96,106.2,11719,6,100.0,0,241.71,-13.74
41.6,1,1181.43,106.2,11719,6,100.0,0,242.48,-12.48
41.65,1,1182.91,106.2,11719,6,100.0,0,243.23,-11.21
41.7,1,1184.38,106.2,11719,6,100.0,0,243.96,-9.92
41.75,1,1185.86,106.2,11719,6,100.0,0,244.66,-8.63
41.8,1,1187.33,106.2,11719,6,100.0,0,245.33,-7.32
41.85,1,1188.81,106.2,11719,6,100.0,0,245.98,-5.99
41.9,1,1190.28,106.2,11719,6,100.0,0,246.6,-4.65
41.95,1,1191.76,106.2,11719,6,100.0,0,247.2,-3.3
42.0,1,1193.23,106.2,11719,6,100.0,0,247.76,-1.94
42.05,1,1194.71,106.2,11719,6,100.0,0,248.3,-0.57
50.06,2,0.0,100.33,11071,6,0.0,1,248.51,0.0
50.11,2,1.37,97.9,12407,5,0.0,1,248.97,1.29
50.16,2,2.72,96.58,12240,5,0.0,1,249.4,2.57
50.21,2,4.06,96.14,12184,5,0.0,1,249.8,3.85
50.26,2,5.39,95.71,12130,5,0.0,1,250.17,5.13
50.31,2,6.72,94.93,12031,5,0.0,1,250.52,6.41
50.36,2,8.04,95.1,12053,5,96.3,0,250.84,7.69
50.41,2,9.36,94.78,12011,5,0.0,1,251.13,8.97
50.46,2,10.67,94.51,11978,5,0.0,1,251.4,10.26
50.51,2,11.98,93.41,11838,5,0.0,1,251.64,11.55
50.56,2,13.28,94.07,11922,5,72.1,0,251.85,12.83
50.61,2,14.58,93.73,11878,5,0.0,1,252.03,14.12
50.66,2,15.88,93.69,11874,5,0.0,1,252.19,15.41
50.71,2,17.18,92.98,11783,5,18.1,1,252.32,16.7
50.76,2,18.48,93.5,11850,5,52.3,0,252.43,17.99
50.81,2,19.77,92.89,11772,5,0.0,0,252.51,19.29
50.86,2,21.06,93.37,11832,5,93.6,0,252.56,20.58
50.91,2,22.36,93.07,11796,5,35.8,1,252.58,21.87
50.96,2,23.65,93.34,11829,5,34.7,1,252.58,23.17
51.01,2,24.95,92.55,11729,5,0.0,0,252.56,24.46
51.06,2,26.24,93.4,11836,5,76.3,0,252.5,25.75
51.11,2,27.53,93.2,11812,5,53.4,0,252.42,27.04
51.16,2,28.83,93.56,11858,5,100.0,0,252.32,28.33
51.21,2,30.13,93.6,11862,5,100.0,0,252.18,29.63
51.26,2,31.43,93.94,11906,5,56.9,0,252.02,30.92
51.31,2,32.74,93.74,11880,5,73.6,0,251.83,32.21
51.36,2,34.04,94.42,11966,5,95.9,0,251.62,33.5
51.41,2,35.35,94.56,11984,5,35.5,1,251.38,34.79
51.46,2,36.67,94.64,11995,5,100.0,0,251.12,36.07
51.51,2,37.99,95.35,12084,5,100.0,0,250.82,37.36
51.56,2,39.31,95.66,12123,5,100.0,0,250.5,38.65
51.61,2,40.64,95.85,12147,5,100.0,0,250.15,39.93
51.66,2,41.98,96.48,12228,5,100.0,0,249.78,41.21
51.71,2,43.32,96.96,12288,5,100.0,0,249.38,42.5
51.76,2,44.67,97.18,12315,5,100.0,0,248.95,43.77
51.81,2,46.02,97.97,12416,5,98.1,0,248.49,45.05
51.86,2,47.39,98.75,12515,5,12.2,0,248.01,46.33
51.91,2,48.76,98.59,12495,5,15.2,0,247.5,47.6
51.96,2,50.14,99.35,12368,5,20.0,0,246.96,48.86
52.01,2,51.52,100.38,11076,6,20.0,0,246.4,50.13
52.06,2,52.92,101.26,11174,6,20.0,0,245.8,51.4
52.11,2,54.33,101.19,11166,6,100.0,0,245.18,52.66
52.16,2,55.74,102.27,11285,6,100.0,0,244.53,53.91
52.21,2,57.17,103.34,11403,6,100.0,0,243.85,55.17
52.26,2,58.61,103.78,11451,6,100.0,0,243.14,56.42
52.31,2,60.05,104.48,11529,6,100.0,0,242.41,57.67
52.36,2,61.51,105.56,11648,6,100.0,0,241.65,58.91
52.41,2,62.98,106.2,11718,6,100.0,0,240.86,60.15
52.46,2,64.46,106.2,11719,6,100.0,0,240.04,61.38
52.51,2,65.93,106.2,11719,6,100.0,0,239.21,62.6
52.56,2,67.41,106.2,11719,6,100.0,0,238.35,63.79
52.61,2,68.88,106.2,11719,6,100.0,0,237.47,64.98
52.66,2,70.36,106.2,11719,6,100.0,0,236.57,66.15
52.71,2,71.83,106.2,11719,6,100.0,0,235.66,67.31
52.76,2,73.31,106.2,11719,6,100.0,0,234.72,68.45
52.81,2,74.78,106.2,11719,6,100.0,0,233.77,69.57
52.86,2,76.26,106.2,11719,6,100.0,0,232.8,70.68
52.91,2,77.73,106.2,11719,6,100.0,0,231.81,71.78
52.96,2,79.21,106.2,11719,6,100.0,0,230.81,72.86
53.01,2,80.68,106.2,11719,6,100.0,0,229.79,73.93
53.06,2,82.16,106.2,11719,6,100.0,0,228.75,74.98
53.11,2,83.63,106.2,11719,6,100.0,0,227.71,76.02
53.16,2,85.11,106.2,11719,6,100.0,0,226.64,77.04
53.21,2,86.58,106.2,11719,6,100.0,0,225.57,78.05
53.26,2,88.06,106.2,11719,6,100.0,0,224.48,79.04
53.31,2,89.53,106.2,11719,6,100.0,0,223.37,80.02
53.36,2,91.01,106.2,11719,6,100.0,0,222.26,80.99
53.41,2,92.48,106.2,11719,6,100.0,0,221.13,81.94
53.46,2,93.96,106.2,11719,6,100.0,0,219.99,82.87
53.51,2,95.43,106.2,11719,6,100.0,0,218.84,83.8
53.56,2,96.91,106.2,11719,6,100.0,0,217.68,84.71
53.61,2,98.38,106.2,11719,6,100.0,0,216.51,85.6
53.66,2,99.86,106.2,11719,6,100.0,0,215.33,86.49
53.71,2,101.33,106.2,11719,6,100.0,0,214.14,87.36
53.76,2,102.81,106.2,11719,6,100.0,0,212.94,88.21
53.81,2,104.28,106.2,11719,6,100.0,0,211.73,89.06
53.86,2,105.76,106.2,11719,6,100.0,0,210.51,89.89
53.91,2,107.23,106.2,11719,6,100.0,0,209.28,90.71
53.96,2,108.71,106.2,11719,6,100.0,0,208.05,91.51
54.01,2,110.18,106.2,11719,6,100.0,0,206.8,92.31
54.06,2,111.66,106.2,11719,6,100.0,0,205.55,93.09
54.11,2,113.13,106.2,11719,6,100.0,0,204.3,93.86
54.16,2,114.61,106.2,11719,6,100.0,0,203.03,94.62
54.21,2,116.08,106.2,11719,6,100.0,0,201.76,95.37
54.26,2,117.56,106.2,11719,6,100.0,0,200.48,96.1
54.31,2,119.03,106.2,11719,6,100.0,0,199.2,96.83
54.36,2,120.51,106.2,11719,6,100.0,0,197.91,97.54
54.41,2,121.98,106.2,11719,6,100.0,0,196.61,98.25
54.46,2,123.46,106.2,11719,6,100.0,0,195.31,98.94
54.51,2,124.93,106.2,11719,6,100.0,0,194.0,99.62
54.56,2,126.41,106.2,11719,6,100.0,0,192.69,100.3
54.61,2,127.88,106.2,11719,6,100.0,0,191.37,100.96
54.66,2,129.36,106.2,11719,6,100.0,0,190.05,101.62
54.71,2,130.83,106.2,11719,6,100.0,0,188.72,102.26
54.76,2,132.31,106.2,11719,6,100.0,0,187.39,102.9
54.81,2,133.78,106.2,11719,6,100.0,0,186.06,103.53
54.86,2,135.26,106.2,11719,6,100.0,0,184.72,104.14
54.91,2,136.73,106.2,11719,6,100.0,0,183.38,104.75
54.96,2,138.21,106.2,11719,6,100.0,0,182.03,105.36
55.01,2,139.68,106.2,11719,6,100.0,0,180.68,105.95
55.06,2,141.16,106.2,11719,6,100.0,0,179.33,106.54
55.11,2,142.63,106.2,11719,6,100.0,0,177.97,107.12
55.16,2,144.11,106.2,11719,6,100.0,0,176.61,107.69
55.21,2,145.58,106.2,11719,6,100.0,0,175.25,108.26
55.26,2,147.06,106.2,11719,6,100.0,0,173.89,108.82
55.31,2,148.53,106.2,11719,6,100.0,0,172.52,109.38
55.36,2,150.01,106.2,11719,6,100.0,0,171.15,109.92
55.41,2,151.48,106.2,11719,6,100.0,0,169.78,110.47
55.46,2,152.96,106.2,11719,6,100.0,0,168.41,111.01
55.51,2,154.43,106.2,11719,6,100.0,0,167.03,111.54
55.56,2,155.91,106.2,11719,6,100.0,0,165.65,112.07
55.61,2,157.38,106.2,11719,6,100.0,0,164.27,112.59
55.66,2,158.86,106.2,11719,6,100.0,0,162.9,113.11
55.71,2,160.33,106.2,11719,6,100.0,0,161.51,113.63
55.76,2,161.81,106.2,11719,6,100.0,0,160.13,114.15
55.81,2,163.28,106.2,11719,6,100.0,0,158.75,114.66
55.86,2,164.76,106.2,11719,6,100.0,0,157.37,115.17
55.91,2,166.23,106.2,11719,6,100.0,0,155.98,115.68
55.96,2,167.71,106.2,11719,6,100.0,0,154.6,116.19
56.01,2,169.18,106.2,11719,6,100.0,0,153.21,116.69
56.06,2,170.66,106.2,11719,6,100.0,0,151.83,117.2
56.11,2,172.13,106.2,11719,6,100.0,0,150.44,117.71
56.16,2,173.61,106.2,11719,6,100.0,0,149.05,118.21
56.21,2,175.08,106.2,11719,6,100.0,0,147.67,118.72
56.26,2,176.56,106.2,11719,6,100.0,0,146.29,119.23
56.31,2,178.03,106.2,11719,6,100.0,0,144.9,119.75
56.36,2,179.51,106.2,11719,6,100.0,0,143.52,120.26
56.41,2,180.98,106.2,11719,6,100.0,0,142.14,120.78
56.46,2,182.46,106.2,11719,6,100.0,0,140.76,121.3
56.51,2,183.93,106.2,11719,6,100.0,0,139.38,121.83
56.56,2,185.41,106.2,11719,6,100.0,0,138.01,122.36
56.61,2,186.88,106.2,11719,6,100.0,0,136.63,122.9
56.66,2,188.36,106.2,11719,6,100.0,0,135.26,123.44
56.71,2,189.83,106.2,11719,6,100.0,0,133.9,124.0
56.76,2,191.31,106.2,11719,6,100.0,0,132.53,124.56
56.81,2,192.78,106.2,11719,6,100.0,0,131.17,125.12
56.86,2,194.26,106.2,11719,6,100.0,0,129.81,125.7
56.91,2,195.73,106.2,11719,6,100.0,0,128.46,126.29
56.96,2,197.21,106.2,11719,6,100.0,0,127.11,126.88
57.01,2,198.68,106.2,11719,6,100.0,0,125.77,127.49
57.06,2,200.16,106.2,11719,6,100.0,0,124.43,128.11
57.11,2,201.63,106.2,11719,6,100.0,0,123.09,128.74
57.16,2,203.11,106.2,11719,6,100.0,0,121.76,129.38
57.21,2,204.58,106.2,11719,6,100.0,0,120.44,130.03
57.26,2,206.06,106.2,11719,6,100.0,0,119.13,130.7
57.31,2,207.53,106.2,11719,6,100.0,0,117.82,131.38
57.36,2,209.01,106.2,11719,6,100.0,0,116.52,132.08
57.41,2,210.48,106.2,11719,6,100.0,0,115.23,132.79
57.46,2,211.96,106.2,11719,6,100.0,0,113.94,133.51
57.51,2,213.43,106.2,11719,6,100.0,0,112.66,134.25
57.56,2,214.91,106.2,11719,6,100.0,0,111.4,135.0
57.61,2,216.38,106.2,11719,6,100.0,0,110.14,135.77
57.66,2,217.86,106.2,11719,6,100.0,0,108.88,136.55
57.71,2,219.33,106.2,11719,6,100.0,0,107.64,137.35
57.76,2,220.81,106.2,11719,6,100.0,0,106.41,138.16
57.81,2,222.28,106.2,11719,6,100.0,0,105.19,138.98
57.86,2,223.76,106.2,11719,6,100.0,0,103.97,139.82
57.91,2,225.23,106.2,11719,6,100.0,0,102.76,140.66
57.96,2,226.71,106.2,11719,6,100.0,0,101.57,141.52
58.01,2,228.18,106.2,11719,6,100.0,0,100.38,142.4
58.06,2,229.66,106.2,11719,6,100.0,0,99.19,143.28
58.11,2,231.13,106.2,11719,6,100.0,0,98.02,144.17
58.16,2,232.61,106.2,11719,6,100.0,0,96.85,145.08
58.21,2,234.08,106.2,11719,6,100.0,0,95.7,145.99
58.26,2,235.56,106.2,11719,6,100.0,0,94.54,146.91
58.31,2,237.03,106.2,11719,6,100.0,0,93.4,147.84
58.36,2,238.51,106.2,11719,6,100.0,0,92.26,148.77
58.41,2,239.98,106.2,11719,6,100.0,0,91.12,149.71
58.46,2,241.46,106.2,11719,6,100.0,0,89.99,150.66
58.51,2,242.93,106.2,11719,6,100.0,0,88.86,151.61
58.56,2,244.41,106.2,11719,6,100.0,0,87.74,152.57
58.61,2,245.88,106.2,11719,6,100.0,0,86.62,153.53
58.66,2,247.36,106.2,11719,6,100.0,0,85.5,154.49
58.71,2,248.83,106.2,11719,6,100.0,0,84.39,155.46
58.76,2,250.31,106.2,11719,6,100.0,0,83.27,156.42
58.81,2,251.78,106.2,11719,6,100.0,0,82.16,157.39
58.86,2,253.26,106.2,11719,6,100.0,0,81.04,158.35
58.91,2,254.73,106.2,11719,6,100.0,0,79.93,159.32
58.96,2,256.21,106.2,11719,6,100.0,0,78.81,160.29
59.01,2,257.68,106.2,11719,6,100.0,0,77.7,161.25
59.06,2,259.16,106.2,11719,6,100.0,0,76.58,162.21
59.11,2,260.63,106.2,11719,6,100.0,0,75.46,163.17
59.16,2,262.11,106.2,11719,6,100.0,0,74.33,164.12
59.21,2,263.58,106.2,11719,6,100.0,0,73.21,165.08
59.26,2,265.06,106.2,11719,6,100.0,0,72.07,166.02
59.31,2,266.53,106.2,11719,6,100.0,0,70.94,166.96
59.36,2,268.01,106.2,11719,6,100.0,0,69.8,167.9
59.41,2,269.48,106.2,11719,6,100.0,0,68.66,168.83
59.46,2,270.96,106.2,11719,6,100.0,0,67.51,169.76
59.51,2,272.43,106.2,11719,6,100.0,0,66.35,170.67
59.56,2,273.91,106.2,11719,6,100.0,0,65.19,171.58
59.61,2,275.38,106.2,11719,6,100.0,0,64.02,172.49
59.66,2,276.86,106.2,11719,6,100.0,0,62.85,173.38
59.71,2,278.33,106.2,11719,6,100.0,0,61.67,174.27
59.76,2,279.81,106.2,11719,6,100.0,0,60.49,175.14
59.81,2,281.28,106.2,11719,6,100.0,0,59.29,176.01
59.86,2,282.76,106.2,11719,6,100.0,0,58.09,176.87
59.91,2,284.23,106.2,11719,6,100.0,0,56.88,177.71
59.96,2,285.71,106.2,11719,6,100.0,0,55.67,178.55
60.01,2,287.18,106.2,11719,6,100.0,0,54.44,179.37
60.06,2,288.66,106.2,11719,6,100.0,0,53.21,180.19
60.11,2,290.13,106.2,11719,6,100.0,0,51.97,180.99
60.16,2,291.61,106.2,11719,6,100.0,0,50.73,181.77
60.21,2,293.08,106.2,11719,6,100.0,0,49.47,182.55
60.26,2,294.56,106.2,11719,6,100.0,0,48.21,183.31
60.31,2,296.03,106.2,11719,6,100.0,0,46.94,184.06
60.36,2,297.51,106.2,11719,6,100.0,0,45.66,184.8
60.41,2,298.98,106.2,11719,6,100.0,0,44.37,185.52
60.46,2,300.46,106.2,11719,6,100.0,0,43.08,186.22
60.51,2,301.93,106.2,11719,6,100.0,0,41.78,186.92
60.56,2,303.41,106.2,11719,6,100.0,0,40.47,187.59
60.61,2,304.88,106.2,11719,6,100.0,0,39.15,188.25
60.66,2,306.36,106.2,11719,6,100.0,0,37.82,188.9
60.71,2,307.83,106.2,11719,6,100.0,0,36.49,189.53
60.76,2,309.31,106.2,11719,6,100.0,0,35.15,190.14
60.81,2,310.78,106.2,11719,6,100.0,0,33.8,190.73
60.86,2,312.26,106.2,11719,6,100.0,0,32.44,191.31
60.91,2,313.73,106.2,11719,6,100.0,0,31.08,191.88
60.96,2,315.21,106.2,11719,6,100.0,0,29.7,192.42
61.01,2,316.68,106.2,11719,6,100.0,0,28.33,192.95
61.06,2,318.16,106.2,11719,6,100.0,0,26.94,193.45
61.11,2,319.63,106.2,11719,6,100.0,0,25.55,193.95
61.16,2,321.11,106.2,11719,6,100.0,0,24.15,194.42
61.21,2,322.58,106.2,11719,6,100.0,0,22.75,194.87
61.26,2,324.06,106.2,11719,6,100.0,0,21.34,195.31
61.31,2,325.53,106.2,11719,6,100.0,0,19.93,195.72
61.36,2,327.01,106.2,11719,6,100.0,0,18.51,196.12
61.41,2,328.48,106.2,11719,6,100.0,0,17.08,196.5
61.46,2,329.96,106.2,11719,6,100.0,0,15.65,196.86
61.51,2,331.43,106.2,11719,6,100.0,0,14.21,197.19
61.56,2,332.91,106.2,11719,6,100.0,0,12.77,197.52
61.61,2,334.38,106.2,11719,6,100.0,0,11.33,197.81
61.66,2,335.86,106.2,11719,6,100.0,0,9.88,198.1
61.71,2,337.33,106.2,11719,6,100.0,0,8.43,198.36
61.76,2,338.81,106.2,11719,6,100.0,0,6.97,198.6
61.81,2,340.28,106.2,11719,6,100.0,0,5.52,198.82
61.86,2,341.76,106.2,11719,6,100.0,0,4.05,199.02
61.91,2,343.23,106.2,11719,6,100.0,0,2.59,199.2
61.96,2,344.71,106.2,11719,6,100.0,0,1.12,199.36
62.01,2,346.18,106.2,11719,6,100.0,0,-0.34,199.5
62.06,2,347.66,106.2,11719,6,100.0,0,-1.81,199.62
62.11,2,349.13,106.2,11719,6,100.0,0,-3.28,199.72
62.16,2,350.61,106.2,11719,6,100.0,0,-4.76,199.8
62.21,2,352.08,106.2,11719,6,100.0,0,-6.23,199.86
62.26,2,353.56,106.2,11719,6,100.0,0,-7.71,199.91
62.31,2,355.03,106.2,11719,6,100.0,0,-9.18,199.93
62.36,2,356.51,106.2,11719,6,100.0,0,-10.66,199.93
62.41,2,357.98,106.2,11719,6,100.0,0,-12.13,199.91
62.46,2,359.46,106.2,11719,6,100.0,0,-13.61,199.87
62.51,2,360.93,106.2,11719,6,100.0,0,-15.08,199.81
62.56,2,362.41,106.2,11719,6,100.0,0,-16.55,199.74
62.61,2,363.88,106.2,11719,6,100.0,0,-18.02,199.64
62.66,2,365.36,106.2,11719,6,100.0,0,-19.49,199.52
62.71,2,366.83,106.2,11719,6,100.0,0,-20.96,199.39
62.76,2,368.31,106.2,11719,6,100.0,0,-22.43,199.24
62.81,2,369.78,106.2,11719,6,100.0,0,-23.89,199.06
62.86,2,371.26,106.2,11719,6,100.0,0,-25.36,198.87
62.91,2,372.73,106.2,11719,6,100.0,0,-26.82,198.66
62.96,2,374.21,106.2,11719,6,100.0,0,-28.27,198.43
63.01,2,375.68,106.2,11719,6,100.0,0,-29.73,198.18
63.06,2,377.16,106.2,11719,6,100.0,0,-31.18,197.92
63.11,2,378.63,106.2,11719,6,100.0,0,-32.63,197.63
63.16,2,380.11,106.2,11719,6,100.0,0,-34.07,197.33
63.21,2,381.58,106.2,11719,6,100.0,0,-35.51,197.01
63.26,2,383.06,106.2,11719,6,100.0,0,-36.94,196.67
63.31,2,384.53,106.2,11719,6,100.0,0,-38.38,196.31
63.36,2,386.01,106.2,11719,6,100.0,0,-39.8,195.94
63.41,2,387.48,106.2,11719,6,100.0,0,-41.22,195.55
63.46,2,388.96,106.2,11719,6,100.0,0,-42.64,195.14
63.51,2,390.43,106.2,11719,6,100.0,0,-44.05,194.71
63.56,2,391.91,106.2,11719,6,100.0,0,-45.46,194.27
63.61,2,393.38,106.2,11719,6,100.0,0,-46.86,193.81
63.66,2,394.86,106.2,11719,6,100.0,0,-48.26,193.33
63.71,2,396.33,106.2,11719,6,100.0,0,-49.65,192.84
63.76,2,397.81,106.2,11719,6,100.0,0,-51.03,192.33
63.81,2,399.28,106.2,11719,6,100.0,0,-52.41,191.8
63.86,2,400.76,106.2,11719,6,100.0,0,-53.78,191.26
63.91,2,402.23,106.2,11719,6,100.0,0,-55.14,190.7
63.96,2,403.71,106.2,11719,6,100.0,0,-56.5,190.12
64.01,2,405.18,106.2,11719,6,100.0,0,-57.85,189.53
64.06,2,406.66,106.2,11719,6,100.0,0,-59.2,188.92
64.11,2,408.13,106.2,11719,6,100.0,0,-60.53,188.29
64.16,2,409.61,106.2,11719,6,100.0,0,-61.86,187.65
64.21,2,411.08,106.2,11719,6,100.0,0,-63.18,187.0
64.26,2,412.56,106.2,11719,6,100.0,0,-64.5,186.33
64.31,2,414.03,106.2,11719,6,100.0,0,-65.8,185.64
64.36,2,415.51,106.2,11719,6,100.0,0,-67.1,184.94
64.41,2,416.98,106.2,11719,6,100.0,0,-68.39,184.22
64.46,2,418.46,106.2,11719,6,100.0,0,-69.67,183.49
64.51,2,419.93,106.2,11719,6,100.0,0,-70.94,182.74
64.56,2,421.41,106.2,11719,6,100.0,0,-72.2,181.98
64.61,2,422.88,106.2,11719,6,100.0,0,-73.45,181.2
64.66,2,424.36,106.2,11719,6,100.0,0,-74.7,180.41
64.71,2,425.83,106.2,11719,6,100.0,0,-75.93,179.6
64.76,2,427.31,106.2,11719,6,100.0,0,-77.16,178.78
64.81,2,428.78,106.2,11719,6,100.0,0,-78.37,177.94
64.86,2,430.26,106.2,11719,6,100.0,0,-79.58,177.09
64.91,2,431.73,106.2,11719,6,100.0,0,-80.77,176.23
64.96,2,433.21,106.2,11719,6,100.0,0,-81.96,175.35
65.01,2,434.68,106.2,11719,6,100.0,0,-83.13,174.45
65.06,2,436.16,106.2,11719,6,100.0,0,-84.29,173.55
65.11,2,437.63,106.2,11719,6,100.0,0,-85.44,172.62
65.16,2,439.11,106.2,11719,6,100.0,0,-86.59,171.69
65.21,2,440.58,106.2,11719,6,100.0,0,-87.71,170.74
65.26,2,442.06,106.2,11719,6,100.0,0,-88.83,169.78
65.31,2,443.53,106.2,11719,6,100.0,0,-89.94,168.8
65.36,2,445.01,106.2,11719,6,100.0,0,-91.03,167.81
65.41,2,446.48,106.2,11719,6,100.0,0,-92.11,166.81
65.46,2,447.96,106.2,11719,6,100.0,0,-93.18,165.79
65.51,2,449.43,106.2,11719,6,100.0,0,-94.24,164.76
65.56,2,450.91,106.2,11719,6,100.0,0,-95.28,163.72
65.61,2,452.38,106.2,11719,6,100.0,0,-96.31,162.66
65.66,2,453.86,106.2,11719,6,100.0,0,-97.33,161.6
65.71,2,455.33,106.2,11719,6,100.0,0,-98.33,160.51
65.76,2,456.81,106.2,11719,6,100.0,0,-99.32,159.42
65.81,2,458.28,106.2,11719,6,100.0,0,-100.3,158.32
65.86,2,459.76,106.2,11719,6,100.0,0,-101.26,157.2
65.91,2,461.23,106.2,11719,6,100.0,0,-102.21,156.07
65.96,2,462.71,106.2,11719,6,100.0,0,-103.14,154.93
66.01,2,464.18,106.2,11719,6,100.0,0,-104.06,153.77
66.06,2,465.66,106.2,11719,6,100.0,0,-104.97,152.61
66.11,2,467.13,106.2,11719,6,100.0,0,-105.86,151.43
66.16,2,468.61,106.2,11719,6,100.0,0,-106.73,150.24
66.21,2,470.08,106.2,11719,6,100.0,0,-107.59,149.04
66.26,2,471.56,106.2,11719,6,100.0,0,-108.43,147.83
66.31,2,473.03,106.2,11719,6,100.0,0,-109.26,146.61
66.36,2,474.51,106.2,11719,6,100.0,0,-110.07,145.38
66.41,2,475.98,106.2,11719,6,100.0,0,-110.87,144.14
66.46,2,477.46,106.2,11719,6,100.0,0,-111.65,142.89
66.51,2,478.93,106.2,11719,6,100.0,0,-112.42,141.63
66.56,2,480.41,106.2,11719,6,100.0,0,-113.17,140.36
66.61,2,481.88,106.2,11719,6,100.0,0,-113.9,139.08
66.66,2,483.36,106.2,11719,6,100.0,0,-114.62,137.79
66.71,2,484.83,106.2,11719,6,100.0,0,-115.32,136.49
66.76,2,486.31,106.2,11719,6,100.0,0,-116.0,135.19
66.81,2,487.78,106.2,11719,6,100.0,0,-116.67,133.87
66.86,2,489.26,106.2,11719,6,100.0,0,-117.32,132.55
66.91,2,490.73,106.2,11719,6,100.0,0,-117.96,131.22
66.96,2,492.21,106.2,11719,6,100.0,0,-118.58,129.88
67.01,2,493.68,106.2,11719,6,100.0,0,-119.18,128.53
67.06,2,495.16,106.2,11719,6,100.0,0,-119.76,127.18
67.11,2,496.63,106.2,11719,6,100.0,0,-120.33,125.82
67.16,2,498.11,106.2,11719,6,100.0,0,-120.89,124.45
67.21,2,499.58,106.2,11719,6,100.0,0,-121.42,123.08
67.26,2,501.06,106.2,11719,6,100.0,0,-121.94,121.7
67.31,2,502.53,106.2,11719,6,100.0,0,-122.45,120.31
67.36,2,504.01,106.2,11719,6,100.0,0,-122.94,118.92
67.41,2,505.48,106.2,11719,6,100.0,0,-123.41,117.52
67.46,2,506.96,106.2,11719,6,100.0,0,-123.86,116.12
67.51,2,508.43,106.2,11719,6,100.0,0,-124.3,114.71
67.56,2,509.91,106.2,11719,6,100.0,0,-124.73,113.3
67.61,2,511.38,106.2,11719,6,100.0,0,-125.14,111.88
67.66,2,512.86,106.2,11719,6,100.0,0,-125.53,110.46
67.71,2,514.33,106.2,11719,6,100.0,0,-125.91,109.03
67.76,2,515.81,106.2,11719,6,100.0,0,-126.27,107.6
67.81,2,517.28,106.2,11719,6,100.0,0,-126.62,106.17
67.86,2,518.76,106.2,11719,6,100.0,0,-126.96,104.73
67.91,2,520.23,106.2,11719,6,100.0,0,-127.28,103.3
67.96,2,521.71,106.2,11719,6,100.0,0,-127.59,101.85
68.01,2,523.18,106.2,11719,6,100.0,0,-127.88,100.41
68.06,2,524.66,106.2,11719,6,100.0,0,-128.16,98.96
68.11,2,526.13,106.2,11719,6,100.0,0,-128.43,97.51
68.16,2,527.61,106.2,11719,6,100.0,0,-128.69,96.06
68.21,2,529.08,106.2,11719,6,100.0,0,-128.93,94.6
68.26,2,530.56,106.2,11719,6,100.0,0,-129.16,93.15
68.31,2,532.03,106.2,11719,6,100.0,0,-129.39,91.69
68.36,2,533.51,106.2,11719,6,100.0,0,-129.6,90.23
68.41,2,534.98,106.2,11719,6,100.0,0,-129.8,88.77
68.46,2,536.46,106.2,11719,6,100.0,0,-129.99,87.3
68.51,2,537.93,106.2,11719,6,100.0,0,-130.17,85.84
68.56,2,539.41,106.2,11719,6,100.0,0,-130.35,84.38
68.61,2,540.88,106.2,11719,6,100.0,0,-130.51,82.91
68.66,2,542.36,106.2,11719,6,100.0,0,-130.67,81.44
68.71,2,543.83,106.2,11719,6,100.0,0,-130.83,79.98
68.76,2,545.31,106.2,11719,6,100.0,0,-130.97,78.51
68.81,2,546.78,106.2,11719,6,100.0,0,-131.12,77.04
68.86,2,548.26,106.2,11719,6,100.0,0,-131.25,75.57
68.91,2,549.73,106.2,11719,6,100.0,0,-131.39,74.1
68.96,2,551.21,106.2,11719,6,100.0,0,-131.52,72.63
69.01,2,552.68,106.2,11719,6,100.0,0,-131.66,71.17
69.06,2,554.16,106.2,11719,6,100.0,0,-131.79,69.7
69.11,2,555.63,106.2,11719,6,100.0,0,-131.92,68.23
69.16,2,557.11,106.2,11719,6,100.0,0,-132.06,66.76
69.21,2,558.58,106.2,11719,6,100.0,0,-132.19,65.29
69.26,2,560.06,106.2,11719,6,100.0,0,-132.34,63.82
69.31,2,561.53,106.2,11719,6,100.0,0,-132.48,62.35
69.36,2,563.01,106.2,11719,6,100.0,0,-132.64,60.89
69.41,2,564.48,106.2,11719,6,100.0,0,-132.8,59.42
69.46,2,565.96,106.2,11719,6,100.0,0,-132.97,57.96
69.51,2,567.43,106.2,11719,6,100.0,0,-133.15,56.49
